Time (ms),Raw ECG
123928.01,-125.55
123936.00,-145.16
123944.00,-136.18
123952.00,-83.60
123960.01,-13.72
123968.00,37.34
123976.00,79.12
123984.00,89.52
123992.00,82.37
124000.00,100.98
124008.00,125.20
124016.00,130.64
124024.00,40.02
124032.01,-77.86
124040.00,-46.39
124048.01,51.02
124056.01,157.30
124064.00,196.53
124072.01,82.53
124080.01,141.83
124088.00,353.41
124096.00,334.41
124104.01,247.09
124112.00,239.16
124120.00,188.22
124128.00,163.34
124136.00,176.36
124144.01,115.64
124152.00,22.39
124160.00,21.31
124168.00,65.83
124176.01,62.70
124184.00,95.52
124192.00,208.72
124200.01,325.08
124208.00,426.16
124216.00,504.41
124224.00,555.59
124232.01,637.13
124240.00,723.09
124248.00,740.56
124256.00,724.59
124264.01,721.06
124272.00,693.03
124280.01,618.39
124288.01,523.91
124296.01,372.83
124304.00,219.72
124312.00,168.67
124320.00,157.70
124328.00,229.77
124336.00,381.92
124344.01,439.69
124352.01,428.80
124360.00,427.02
124368.00,428.23
124376.00,417.06
124384.00,355.44
124392.01,274.02
124400.00,193.77
124408.01,95.77
124416.01,20.86
124424.00,-34.75
124432.01,-133.10
124440.01,-187.63
124448.00,-77.84
124456.00,61.92
124464.01,90.27
124472.01,79.96
124480.01,49.92
124488.01,-32.77
124496.00,-102.13
124504.00,-140.80
124512.00,-162.79
124520.01,-128.56
124528.00,-197.09
124536.00,-565.01
124544.01,-888.44
124552.00,-642.58
124560.00,-95.39
124568.01,-21.93
124576.00,-380.27
124584.00,-550.54
124592.01,-539.12
124600.00,-567.77
124608.00,-554.02
124616.00,-496.82
124624.00,-452.13
124632.00,-408.12
124640.01,-369.99
124648.00,-337.67
124656.00,-316.51
124664.00,-315.28
124672.01,-315.70
124680.00,-327.41
124688.00,-353.95
124696.00,-367.25
124704.01,-357.96
124712.01,-336.92
124720.00,-321.14
124728.01,-284.65
124736.00,-213.28
124744.01,-140.88
124752.00,-60.69
124760.01,11.46
124768.00,32.28
124776.00,30.15
124784.01,27.91
124792.01,3.76
124800.01,-41.75
124808.00,-72.76
124816.01,-75.63
124824.00,-88.52
124832.00,-126.24
124840.01,-163.18
124848.01,-177.23
124856.01,-168.55
124864.00,-165.92
124872.00,-162.05
124880.01,-134.97
124888.00,-107.00
124896.01,-84.49
124904.01,-65.16
124912.00,-55.22
124920.00,-43.19
124928.02,-34.16
124936.01,-26.91
124944.00,-8.97
124952.01,1.26
124960.00,-4.20
124968.01,5.76
124976.00,47.09
124984.01,79.17
124992.00,134.60
125000.01,283.45
125008.00,388.76
125016.00,430.27
125024.00,571.97
125032.01,515.71
125040.00,45.11
125048.01,-259.37
125056.01,128.07
125064.01,820.04
125072.00,923.48
125080.00,575.59
125088.01,516.47
125096.00,518.20
125104.00,420.07
125112.00,390.41
125120.00,299.06
125128.00,186.87
125136.01,60.13
125144.01,-82.58
125152.01,-133.91
125160.00,-128.62
125168.00,-58.29
125176.01,31.81
125184.01,48.12
125192.00,53.97
125200.01,43.62
125208.00,-8.07
125216.00,-4.96
125224.01,102.22
125232.00,258.43
125240.00,365.22
125248.00,382.64
125256.01,348.67
125264.01,313.63
125272.00,280.30
125280.00,229.43
125288.01,177.25
125296.01,123.44
125304.00,58.69
125312.00,18.01
125320.00,3.09
125328.01,-15.95
125336.01,-35.22
125344.00,-88.60
125352.01,-169.94
125360.00,-220.80
125368.00,-274.64
125376.00,-353.16
125384.01,-423.41
125392.00,-421.64
125400.00,-340.75
125408.00,-284.18
125416.00,-245.50
125424.01,-202.08
125432.00,-240.17
125440.00,-333.78
125448.00,-390.75
125456.00,-394.31
125464.00,-361.11
125472.01,-339.19
125480.01,-333.39
125488.00,-309.36
125496.01,-304.11
125504.01,-323.19
125512.00,-338.97
125520.01,-355.34
125528.01,-353.27
125536.01,-425.33
125544.00,-612.56
125552.00,-637.45
125560.00,-494.81
125568.01,-443.00
125576.01,-423.48
125584.01,-423.41
125592.00,-437.53
125600.00,-299.74
125608.00,-74.35
125616.01,74.08
125624.01,141.28
125632.00,176.75
125640.01,144.88
125648.00,48.27
125656.00,-39.30
125664.00,-114.00
125672.00,-173.28
125680.01,-175.84
125688.01,-147.48
125696.02,-148.70
125704.00,-149.35
125712.01,-129.16
125720.01,-143.01
125728.01,-182.14
125736.00,-175.10
125744.00,-117.71
125752.00,-31.26
125760.00,98.13
125768.01,173.21
125776.00,90.00
125784.00,-47.62
125792.00,-87.62
125800.00,-45.30
125808.01,-25.07
125816.00,-19.64
125824.01,5.13
125832.00,19.38
125840.00,30.77
125848.00,48.94
125856.00,60.48
125864.01,72.95
125872.00,86.45
125880.00,96.77
125888.00,107.89
125896.01,134.62
125904.01,267.74
125912.00,644.20
125920.00,1066.20
125928.00,1100.75
125936.00,928.44
125944.00,921.27
125952.01,892.39
125960.01,800.92
125968.01,779.81
125976.00,732.17
125984.01,673.86
125992.01,644.22
126000.00,596.48
126008.01,553.69
126016.01,519.27
126024.01,477.70
126032.01,441.52
126040.00,407.28
126048.01,371.27
126056.00,338.89
126064.00,307.03
126072.01,275.70
126080.01,246.29
126088.00,168.47
126096.00,78.13
126104.00,137.52
126112.00,198.83
126120.00,109.54
126128.00,85.37
126136.01,98.03
126144.00,44.78
126152.00,32.87
126160.00,21.92
126168.01,-10.96
126176.00,-20.84
126184.00,-38.83
126192.00,-59.46
126200.00,-70.98
126208.00,-87.67
126216.01,-102.55
126224.01,-114.40
126232.00,-128.14
126240.01,-139.91
126248.00,-150.88
126256.01,-161.98
126264.01,-171.59
126272.00,-180.90
126280.00,-189.62
126288.00,-197.60
126296.00,-205.05
126304.01,-212.00
126312.00,-218.27
126320.00,-224.00
126328.01,-229.55
126336.01,-251.28
126344.00,-320.45
126352.00,-417.38
126360.00,-476.81
126368.00,-499.11
126376.00,-534.34
126384.00,-579.56
126392.00,-599.69
126400.00,-603.14
126408.00,-605.63
126416.01,-597.14
126424.01,-594.44
126432.00,-594.34
126440.00,-577.23
126448.00,-574.31
126456.00,-580.55
126464.02,-569.52
126472.00,-552.47
126480.00,-515.11
126488.01,-465.03
126496.01,-441.28
126504.00,-442.66
126512.00,-466.64
126520.00,-495.70
126528.01,-466.19
126536.00,-387.39
126544.01,-321.63
126552.01,-252.00
126560.00,-173.48
126568.00,-119.13
126576.01,-72.44
126584.00,-46.40
126592.02,-33.24
126600.00,47.62
126608.01,60.60
126616.00,-202.57
126624.00,-434.32
126632.01,-184.25
126640.00,318.04
126648.00,440.25
126656.00,154.33
126664.01,-0.66
126672.01,57.58
126680.00,71.31
126688.00,62.11
126696.00,83.05
126704.01,92.85
126712.00,92.29
126720.01,100.05
126728.00,122.11
126736.00,144.54
126744.00,157.27
126752.00,159.79
126760.01,149.73
126768.01,128.32
126776.00,103.16
126784.00,103.61
126792.01,125.81
126800.00,146.43
126808.00,188.70
126816.01,232.74
126824.01,251.25
126832.00,275.55
126840.00,306.98
126848.02,324.31
126856.01,326.17
126864.01,327.23
126872.01,323.11
126880.00,299.89
126888.00,285.16
126896.01,283.52
126904.00,261.23
126912.01,218.48
126920.00,178.48
126928.01,144.91
126936.00,101.62
126944.00,75.83
126952.00,91.42
126960.00,95.53
126968.00,87.14
126976.00,108.66
126984.00,115.17
126992.00,96.53
127000.00,92.92
127008.00,85.33
127016.01,98.25
127024.00,163.25
127032.00,219.97
127040.00,222.13
127048.00,195.58
127056.01,178.53
127064.00,162.47
127072.00,165.98
127080.00,269.05
127088.01,476.27
127096.01,583.14
127104.00,237.14
127112.00,-318.80
127120.01,-87.59
127128.00,754.98
127136.00,846.61
127144.01,495.91
127152.00,590.48
127160.00,583.52
127168.00,449.78
127176.01,508.64
127184.00,451.19
127192.00,384.14
127200.00,396.19
127208.00,340.77
127216.00,308.80
127224.01,294.13
127232.01,252.78
127240.01,230.02
127248.00,206.33
127256.01,175.78
127264.00,154.77
127272.00,130.86
127280.01,106.69
127288.01,86.48
127296.00,64.84
127304.00,44.64
127312.01,25.85
127320.00,7.08
127328.01,-10.39
127336.00,-27.15
127344.00,-43.58
127352.01,-58.74
127360.00,-73.38
127368.01,-87.33
127376.01,-100.65
127384.00,-113.08
127392.01,-125.03
127400.00,-136.36
127408.01,-146.94
127416.00,-156.88
127424.00,-166.25
127432.01,-175.23
127440.00,-183.44
127448.00,-191.12
127456.01,-198.30
127464.00,-204.88
127472.01,-211.12
127480.00,-216.69
127488.02,-221.91
127496.01,-242.72
127504.00,-297.09
127512.00,-341.33
127520.00,-343.06
127528.00,-346.48
127536.01,-353.64
127544.01,-342.11
127552.00,-329.95
127560.01,-314.42
127568.01,-301.33
127576.01,-289.81
127584.01,-241.55
127592.01,-214.69
127600.01,-459.70
127608.00,-967.67
127616.02,-936.33
127624.01,-159.86
127632.01,120.42
127640.01,-187.02
127648.00,-143.55
127656.00,-88.56
127664.00,-219.83
127672.00,-208.45
127680.00,-248.03
127688.01,-319.72
127696.01,-313.36
127704.00,-341.05
127712.01,-359.45
127720.00,-342.97
127728.00,-355.44
127736.00,-369.92
127744.02,-353.08
127752.01,-332.94
127760.00,-341.55
127768.01,-363.45
127776.00,-351.58
127784.00,-302.08
127792.01,-245.56
127800.00,-191.86
127808.00,-131.17
127816.01,-81.28
127824.00,-100.69
127832.00,-174.64
127840.00,-219.22
127848.00,-273.92
127856.00,-352.32
127864.01,-336.75
127872.02,-261.40
127880.00,-266.69
127888.00,-384.69
127896.00,-392.73
127904.00,-117.26
127912.01,165.35
127920.01,244.89
127928.01,344.14
127936.01,533.18
127944.00,545.56
127952.01,448.24
127960.01,463.24
127968.00,455.40
127976.00,408.05
127984.00,409.59
127992.01,388.97
128000.02,363.62
128008.01,355.52
128016.00,334.98
128024.01,319.24
128032.01,306.46
128040.00,288.87
128048.00,275.67
128056.01,262.05
128064.01,247.40
128072.01,235.11
128080.01,222.29
128088.00,209.70
128096.00,198.09
128104.00,186.70
128112.01,175.65
128120.01,164.96
128128.01,154.73
128136.01,144.73
128144.01,134.95
128152.00,125.90
128160.01,117.06
128168.01,108.57
128176.01,100.29
128184.00,92.36
128192.00,84.89
128200.00,78.26
128208.00,71.08
128216.00,63.63
128224.00,57.02
128232.00,51.62
128240.00,45.04
128248.00,39.18
128256.01,34.66
128264.01,28.96
128272.00,23.21
128280.00,18.94
128288.00,14.62
128296.00,10.11
128304.00,6.55
128312.00,3.44
128320.00,-0.25
128328.00,-3.98
128336.00,-7.52
128344.00,-10.24
128352.00,-12.78
128360.00,-16.38
128368.00,-18.29
128376.00,-20.52
128384.01,-23.44
128392.00,-25.54
128400.01,-27.09
128408.00,-29.97
128416.00,-30.77
128424.01,-31.29
128432.00,-33.16
128440.00,-34.84
128448.00,-35.72
128456.01,-36.69
128464.00,-37.36
128472.01,-37.63
128480.00,-38.61
128488.00,-39.43
128496.01,-39.83
128504.00,-40.33
128512.01,-40.41
128520.01,-40.72
128528.01,-41.00
128536.00,-40.99
128544.00,-41.09
128552.01,-40.78
128560.01,-40.70
128568.00,-40.48
128576.01,-40.23
128584.00,-39.84
128592.00,-39.55
128600.00,-39.00
128608.01,-38.55
128616.00,-38.09
128624.00,-37.37
128632.00,-36.76
128640.02,-36.13
128648.00,-35.38
128656.00,-34.61
128664.00,-33.71
128672.00,-32.94
128680.00,-32.15
128688.00,-31.24
128696.01,-30.45
128704.01,-29.53
128712.01,-28.61
128720.00,-27.69
128728.01,-26.77
128736.00,-25.72
128744.01,-24.80
128752.01,-24.64
128760.00,-23.83
128768.00,-22.41
128776.00,-21.24
128784.01,-20.09
128792.00,-19.06
128800.00,-17.92
128808.00,-17.04
128816.01,-15.92
128824.01,-14.81
128832.00,-13.83
128840.01,-12.49
128848.01,-11.67
128856.00,-10.35
128864.00,-9.05
128872.00,-7.78
128880.01,-7.15
128888.01,-6.39
128896.01,-4.53
128904.01,-4.07
128912.01,-3.87
128920.00,-1.79
128928.00,-0.63
128936.01,-0.61
128944.00,0.03
128952.01,1.29
128960.01,2.27
128968.00,3.10
128976.01,4.04
128984.00,4.84
128992.00,5.62
129000.00,6.26
129008.00,7.37
129016.00,8.46
129024.01,8.78
129032.00,9.09
129040.01,10.02
129048.00,10.66
129056.00,11.04
129064.01,12.15
129072.00,12.73
129080.00,13.18
129088.00,13.72
129096.00,14.25
129104.00,14.89
129112.00,15.13
129120.01,15.73
129128.00,16.19
129136.00,16.62
129144.00,17.04
129152.01,17.56
129160.01,17.81
129168.00,18.05
129176.00,18.52
129184.00,18.72
129192.00,19.03
129200.01,19.32
129208.00,19.47
129216.01,19.61
129224.00,19.97
129232.01,19.95
129240.00,20.29
129248.00,20.36
129256.00,20.54
129264.01,20.70
129272.01,20.60
129280.02,20.73
129288.00,20.60
129296.00,20.84
129304.01,20.93
129312.00,20.76
129320.01,20.70
129328.01,20.76
129336.00,20.55
129344.00,20.58
129352.00,20.48
129360.01,20.36
129368.00,20.36
129376.00,20.22
129384.00,20.07
129392.00,19.78
129400.00,19.50
129408.01,19.20
129416.01,19.14
129424.01,18.83
129432.00,18.75
129440.00,18.42
129448.00,18.21
129456.01,17.87
129464.00,17.64
129472.00,17.53
129480.00,17.17
129488.00,16.92
129496.00,16.68
129504.00,16.29
129512.00,16.04
129520.01,15.64
129528.00,15.38
129536.01,14.98
129544.00,14.46
129552.00,14.18
129560.00,13.91
129568.01,13.38
129576.00,13.10
129584.01,12.82
129592.01,12.41
129600.01,12.00
129608.01,11.72
129616.01,11.31
129624.01,10.90
129632.01,10.12
129640.01,8.96
129648.00,8.46
129656.01,8.45
129664.01,8.07
129672.01,7.68
129680.01,7.55
129688.00,8.04
129696.01,7.89
129704.01,7.25
129712.01,6.86
129720.00,6.34
129728.01,6.08
129736.01,5.58
129744.00,5.20
129752.00,4.70
129760.00,4.46
129768.00,3.85
129776.01,2.49
129784.00,2.04
129792.01,-5.28
129800.01,-63.09
129808.01,-294.89
129816.00,-715.88
129824.01,-970.46
129832.01,-863.26
129840.01,-747.79
129848.00,-745.28
129856.00,-672.47
129864.00,-604.99
129872.00,-574.28
129880.00,-511.79
129888.00,-462.66
129896.00,-423.41
129904.01,-372.64
129912.01,-332.35
129920.02,-292.12
129928.00,-250.31
129936.01,-214.16
129944.00,-177.80
129952.00,-143.14
129960.00,-110.54
129968.01,-77.50
129976.00,-47.27
129984.00,-19.08
129992.00,33.17
130000.01,163.86
130008.01,317.69
130016.00,332.16
130024.01,231.52
130032.00,139.91
130040.00,82.30
130048.02,97.58
130056.00,143.05
130064.01,146.56
130072.01,162.30
130080.00,188.09
130088.01,195.56
130096.01,212.05
130104.01,227.81
130112.01,236.84
130120.00,250.00
130128.00,259.97
130136.00,268.94
130144.01,278.63
130152.01,286.16
130160.00,293.22
130168.00,300.16
130176.02,305.50
130184.00,310.53
130192.01,314.94
130200.01,318.44
130208.01,321.34
130216.00,323.72
130224.00,325.59
130232.00,326.81
130240.00,327.38
130248.00,327.44
130256.00,327.16
130264.00,326.16
130272.01,324.75
130280.01,322.94
130288.00,320.78
130296.00,318.13
130304.01,315.13
130312.01,311.69
130320.01,307.88
130328.01,303.66
130336.01,299.28
130344.01,294.56
130352.00,289.47
130360.00,284.13
130368.01,278.63
130376.00,272.69
130384.00,266.44
130392.01,259.59
130400.00,252.97
130408.00,246.81
130416.00,240.50
130424.00,233.03
130432.01,225.47
130440.01,218.56
130448.01,211.31
130456.01,203.72
130464.00,196.69
130472.00,189.44
130480.01,181.16
130488.00,173.09
130496.01,165.53
130504.00,157.66
130512.00,149.61
130520.00,141.94
130528.00,133.92
130536.00,125.97
130544.00,118.09
130552.00,110.42
130560.00,103.27
130568.01,95.59
130576.01,87.33
130584.00,79.58
130592.01,71.97
130600.01,63.80
130608.00,55.58
130616.01,47.77
130624.00,40.63
130632.00,33.48
130640.01,82.05
130648.00,408.41
130656.00,924.58
130664.00,1009.71
130672.00,762.23
130680.01,750.25
130688.00,732.06
130696.01,601.10
130704.00,578.52
130712.00,523.80
130720.00,443.89
130728.00,411.16
130736.01,351.87
130744.00,297.13
130752.01,257.14
130760.01,205.29
130768.00,161.25
130776.00,120.67
130784.01,76.94
130792.00,38.66
130800.00,1.09
130808.01,-36.03
130816.02,-186.42
130824.01,-630.22
130832.01,-1077.86
130840.01,-833.56
130848.01,-88.00
130856.00,-4.19
130864.00,-595.13
130872.00,-927.41
130880.00,-1037.84
130888.00,-1076.25
130896.00,-960.63
130904.00,-905.50
130912.00,-724.78
130920.01,-351.47
130928.00,-147.91
130936.00,-100.56
130944.01,-24.62
130952.01,23.66
130960.01,-11.97
130968.00,-53.63
130976.00,-68.03
130984.00,-94.44
130992.00,-122.00
131000.00,-139.16
131008.00,-161.94
131016.00,-182.34
131024.01,-199.00
131032.00,-217.72
131040.00,-233.72
131048.00,-248.38
131056.01,-263.13
131064.01,-276.00
131072.01,-288.13
131080.01,-299.69
131088.00,-369.31
131096.00,-623.75
131104.00,-1018.00
131112.00,-1259.94
131120.01,-1216.81
131128.01,-1113.63
131136.00,-1088.19
131144.01,-1038.31
131152.01,-972.94
131160.00,-936.81
131168.00,-885.31
131176.01,-834.00
131184.00,-794.69
131192.00,-747.31
131200.01,-704.75
131208.01,-664.47
131216.01,-621.25
131224.01,-582.47
131232.01,-544.53
131240.01,-505.13
131248.01,-468.78
131256.01,-434.00
131264.00,-399.47
131272.01,-365.88
131280.00,-332.91
131288.00,-301.69
131296.00,-271.38
131304.00,-241.56
131312.00,-213.22
131320.01,-185.53
131328.01,-158.69
131336.01,-133.03
131344.00,-108.09
131352.00,-84.06
131360.00,-60.84
131368.00,-38.41
131376.01,-16.86
131384.01,16.12
131392.00,135.25
131400.00,434.31
131408.00,816.89
131416.00,1012.45
131424.00,948.92
131432.00,860.81
131440.00,850.73
131448.01,807.44
131456.01,754.25
131464.00,730.05
131472.00,687.53
131480.00,648.26
131488.01,618.80
131496.01,581.91
131504.00,550.09
131512.01,519.46
131520.00,487.84
131528.00,460.20
131536.01,431.29
131544.00,402.96
131552.00,377.61
131560.01,351.75
131568.01,326.96
131576.01,304.26
131584.01,282.35
131592.00,260.68
131600.00,239.82
131608.00,219.89
131616.01,200.70
131624.01,182.24
131632.00,164.71
131640.00,147.78
131648.00,131.70
131656.00,116.28
131664.00,101.70
131672.01,87.58
131680.01,74.30
131688.00,61.17
131696.01,48.74
131704.01,37.76
131712.01,27.41
131720.00,16.67
131728.00,7.00
131736.00,-1.99
131744.01,-11.00
131752.00,-19.02
131760.00,-26.62
131768.00,-34.32
131776.00,-41.16
131784.00,-46.96
131792.01,-52.33
131800.01,-58.18
131808.01,-63.38
131816.00,-68.20
131824.00,-72.07
131832.00,-75.37
131840.01,-79.32
131848.01,-82.46
131856.01,-85.00
131864.00,-87.80
131872.00,-89.81
131880.00,-91.73
131888.01,-93.67
131896.00,-95.33
131904.01,-95.90
131912.01,-96.52
131920.00,-98.08
131928.00,-98.48
131936.00,-98.05
131944.01,-98.21
131952.00,-98.17
131960.01,-97.32
131968.01,-96.68
131976.00,-95.73
131984.01,-94.75
131992.00,-93.47
132000.01,-92.16
132008.01,-90.44
132016.01,-88.95
132024.00,-87.05
132032.00,-85.26
132040.00,-83.33
132048.00,-81.12
132056.01,-79.04
132064.00,-76.70
132072.00,-74.35
132080.00,-72.00
132088.00,-69.39
132096.01,-66.92
132104.01,-93.46
132112.01,-302.68
132120.00,-472.38
132128.01,-112.84
132136.01,161.11
132144.01,-67.47
132152.00,-47.06
132160.01,62.62
132168.01,-42.19
132176.00,-2.86
132184.00,22.97
132192.00,-19.83
132200.00,11.08
132208.00,8.76
132216.00,-1.64
132224.01,13.53
132232.00,9.04
132240.00,9.49
132248.00,15.80
132256.00,13.74
132264.00,16.58
132272.01,19.36
132280.01,19.70
132288.00,23.27
132296.00,24.88
132304.01,25.70
132312.00,27.86
132320.00,29.58
132328.00,30.64
132336.00,31.65
132344.00,33.13
132352.01,11.55
132360.00,-163.00
132368.00,-438.28
132376.00,-400.59
132384.00,-155.98
132392.00,-135.76
132400.01,-55.34
132408.00,176.59
132416.00,186.16
132424.01,126.18
132432.00,164.13
132440.00,154.25
132448.00,137.59
132456.00,151.93
132464.00,141.50
132472.00,137.32
132480.01,140.99
132488.00,133.78
132496.01,132.71
132504.00,131.75
132512.00,127.42
132520.00,63.39
132528.01,-262.86
132536.00,-512.56
132544.00,-35.58
132552.00,389.58
132560.01,145.05
132568.00,123.53
132576.00,254.61
132584.00,134.30
132592.00,122.83
132600.01,76.83
132608.01,-43.44
132616.00,-51.67
132624.01,-103.09
132632.01,-168.38
132640.00,-162.03
132648.01,-199.45
132656.00,-275.45
132664.00,-292.59
132672.01,-265.95
132680.00,-242.78
132688.00,-201.02
132696.00,-114.55
132704.00,12.63
132712.00,103.87
132720.00,109.97
132728.00,166.39
132736.01,336.98
132744.00,448.66
132752.00,430.58
132760.01,400.44
132768.00,395.48
132776.01,378.14
132784.01,360.00
132792.00,349.36
132800.00,333.03
132808.00,318.59
132816.01,189.86
132824.00,-190.31
132832.00,-560.70
132840.00,-636.88
132848.01,-571.94
132856.00,-519.39
132864.01,-474.48
132872.01,-435.13
132880.01,-389.64
132888.00,-349.52
132896.00,-277.67
132904.01,-109.86
132912.00,110.69
132920.01,359.52
132928.01,645.19
132936.00,759.91
132944.00,475.23
132952.00,54.67
132960.01,209.23
132968.00,742.73
132976.01,708.34
132984.00,331.31
132992.01,-20.25
133000.01,-425.25
133008.00,-418.69
133016.00,-229.28
133024.01,-294.44
133032.01,-261.03
133040.01,-94.31
133048.01,160.69
133056.00,485.50
133064.00,616.09
133072.00,636.25
133080.00,609.84
133088.01,388.47
133096.00,58.41
133104.01,-206.50
133112.00,-299.16
133120.01,-247.56
133128.00,-171.45
133136.01,-18.17
133144.01,252.97
133152.00,510.98
133160.01,697.66
133168.00,764.00
133176.01,696.59
133184.00,644.17
133192.01,627.69
133200.00,579.78
133208.00,543.14
133216.00,515.22
133224.01,475.78
133232.00,444.50
133240.00,410.31
133248.01,332.11
133256.01,189.44
